EventId	CarNumber	Timestamp	ClassName	PositionInRun	CurrentLap	LastLapTimeSeconds	LastPitLap	PitStops
28141	24	2021-04-10 16:16:08.0732505	GTO	5	148	96.64	111	3
28141	20	2021-04-10 16:16:08.0732505	GP2	28	136	108.155	130	2
28141	59	2021-04-10 16:16:03.1242287	GTO	40	128	97.744	115	7
28141	15	2021-04-10 16:16:00.6664548	GP3	24	138	109.348	105	3
28141	982	2021-04-10 16:16:00.6664548	GTO	42	118	99.11	84	2
28141	511	2021-04-10 16:15:58.0778315	GTO	4	148	97.349	111	4
28141	981	2021-04-10 16:15:55.5581405	GTO	11	145	96.867	143	4
28141	484	2021-04-10 16:15:50.7801706	GTO	10	145	99.544	126	3
28141	198	2021-04-10 16:15:50.7801706	GP3	41	126	108.833	113	4
28141	242	2021-04-10 16:15:50.7801706	GTO	7	147	96.494	109	4
28141	143	2021-04-10 16:15:48.1331698	GTO	1	149	96.588	111	3
28141	508	2021-04-10 16:15:48.1331698	GP2	23	139	106.546	112	3
28141	469	2021-04-10 16:15:48.1331698	GP2	39	128	105.281	105	3
28141	87	2021-04-10 16:15:48.1331698	GP3	47	92	112.814	86	5
28141	60	2021-04-10 16:15:45.8107450	GTO	9	145	101.329	111	3
28141	66	2021-04-10 16:15:41.1205497	GP3	43	117	120.974	116	3
28141	702	2021-04-10 16:15:41.1205497	GTO	3	148	98.43	110	2
28141	984	2021-04-10 16:15:35.4998265	GP1	14	143	100.745	107	4
28141	987	2021-04-10 16:15:35.4998265	GTO	27	136	104	103	3
28141	01	2021-04-10 16:15:35.4998265	GTO	6	147	98.635	111	3
28141	27	2021-04-10 16:15:28.1352057	GP3	37	130	104.556	96	3
28141	525	2021-04-10 16:15:25.7073121	GP2	16	141	100.86	107	3
28141	57	2021-04-10 16:15:22.3614624	GP3	36	130	108.285	119	3
28141	678	2021-04-10 16:15:22.3614624	GP2	18	140	104.714	106	3
28141	604	2021-04-10 16:15:22.3614624	GP2	21	139	103.537	105	2
28141	605	2021-04-10 16:15:22.3614624	GP3	31	134	106.443	103	2
28141	40	2021-04-10 16:15:22.3614624	GTO	48	88	100.886	71	10
28141	350	2021-04-10 16:15:22.3614624	GP1	26	137	103.486	122	4
28141	348	2021-04-10 16:15:22.3614624	GP1	20	139	103.637	135	4
28141	26	2021-04-10 16:15:22.3614624	GP2	51	83	102.619	69	5
28141	231	2021-04-10 16:15:22.3614624	GP2	22	139	106.411	105	3
28141	178	2021-04-10 16:15:22.3614624	GP2	38	128	113.043	126	8
28141	983	2021-04-10 16:15:22.3614624	GTO	2	148	97.583	112	3
28141	84	2021-04-10 16:15:22.3614624	GP3	34	132	105.277	98	3
28141	9	2021-04-10 16:15:22.3614624	GTO	8	146	112.911	147	4
28141	85	2021-04-10 16:14:55.5560699	GP3	33	133	113.713	123	3
28141	1	2021-04-10 16:14:55.5560699	GTO	13	144	100.813	136	3
28141	989	2021-04-10 16:14:53.2758905	GP3	49	87	109.767	71	7
28141	110	2021-04-10 16:14:50.6086623	GP1	17	140	105.225	130	3
28141	17	2021-04-10 16:14:43.1675404	GP2	25	137	193.773	137	5
28141	601	2021-04-10 16:14:33.0721689	GP2	19	139	101.21	106	2
28141	147	2021-04-10 16:14:31.3241452	GP1	12	144	99.206	109	3
28141	134	2021-04-10 16:14:31.3241452	GP1	15	141	102.692	106	3
28141	24	2021-04-10 16:14:31.3241452	GTO	5	147	96.495	111	3
28141	59	2021-04-10 16:14:25.6930792	GTO	40	127	98.012	115	7
28141	93	2021-04-10 16:14:25.6930792	GP3	30	134	110.673	103	2
28141	982	2021-04-10 16:14:23.0401088	GTO	42	117	100.302	84	2
28141	511	2021-04-10 16:14:23.0401088	GTO	4	147	97.829	111	4
28141	20	2021-04-10 16:14:20.5574772	GP2	29	135	109.449	130	2
28141	981	2021-04-10 16:14:19.2579454	GTO	11	144	181.444	143	4
28141	242	2021-04-10 16:14:16.5719558	GTO	7	146	108.007	109	4
28141	143	2021-04-10 16:14:16.5719558	GTO	1	148	107.054	111	3
28141	15	2021-04-10 16:14:13.0718574	GP3	24	137	109.786	105	3
28141	01	2021-04-10 16:14:13.0718574	GTO	6	146	105.289	111	3
28141	198	2021-04-10 16:14:13.0718574	GP3	41	125	108.521	113	4
28141	508	2021-04-10 16:14:13.0718574	GP2	23	138	108.025	112	3
28141	484	2021-04-10 16:14:13.0718574	GTO	10	144	107.872	126	3
28141	469	2021-04-10 16:14:13.0718574	GP2	39	127	104.513	105	3
28141	87	2021-04-10 16:14:13.0718574	GP3	47	91	116.359	86	5
28141	702	2021-04-10 16:14:13.0718574	GTO	3	147	106.201	110	2
28141	987	2021-04-10 16:14:13.0718574	GTO	28	135	105.354	103	3
28141	984	2021-04-10 16:13:50.6789974	GP1	14	142	104.937	107	4
28141	525	2021-04-10 16:13:43.0593536	GP2	16	140	104.403	107	3
28141	27	2021-04-10 16:13:43.0593536	GP3	38	129	104.41	96	3
28141	66	2021-04-10 16:13:41.1264344	GP3	43	116	194.194	116	3
28141	604	2021-04-10 16:13:35.6577857	GP2	22	138	103.913	105	2
28141	348	2021-04-10 16:13:33.2786187	GP1	20	138	108.311	135	4
28141	350	2021-04-10 16:13:33.2786187	GP1	26	136	108.328	122	4
28141	40	2021-04-10 16:13:33.2786187	GTO	48	87	105.08	71	10
28141	26	2021-04-10 16:13:33.2786187	GP2	51	82	104.872	69	5
28141	231	2021-04-10 16:13:33.2786187	GP2	21	138	106.314	105	3
28141	57	2021-04-10 16:13:30.6177255	GP3	37	129	108.119	119	3
28141	605	2021-04-10 16:13:28.1607640	GP3	32	133	108.505	103	2
28141	983	2021-04-10 16:13:25.6165320	GTO	2	147	105.243	112	3
28141	9	2021-04-10 16:13:25.6165320	GTO	8	145	104.88	104	3
28141	678	2021-04-10 16:13:23.0414421	GP2	18	139	113.223	106	3
28141	178	2021-04-10 16:13:23.0414421	GP2	36	129	113.043	126	8
28141	1	2021-04-10 16:13:15.9389985	GTO	13	143	105.139	136	3
28141	84	2021-04-10 16:13:13.5976540	GP3	34	131	107.344	98	3
28141	85	2021-04-10 16:13:05.6753765	GP3	33	132	112.212	123	3
28141	989	2021-04-10 16:13:05.6753765	GP3	50	86	111.917	71	7
28141	110	2021-04-10 16:13:05.6753765	GP1	17	139	110.258	130	3
28141	24	2021-04-10 16:12:55.7817302	GTO	5	146	102.185	111	3
28141	601	2021-04-10 16:12:53.6258842	GP2	19	138	103.566	106	2
28141	147	2021-04-10 16:12:50.7855642	GP1	12	143	102.004	109	3
28141	59	2021-04-10 16:12:48.0801338	GTO	40	126	102.384	115	7
28141	511	2021-04-10 16:12:45.6122722	GTO	4	146	98.763	111	4
28141	134	2021-04-10 16:12:45.6122722	GP1	15	140	103.826	106	3
28141	982	2021-04-10 16:12:42.3796241	GTO	42	116	101.298	84	2
28141	93	2021-04-10 16:12:35.6082603	GP3	31	133	109.986	103	2
28141	20	2021-04-10 16:12:30.9027815	GP2	29	134	109.207	130	2
28141	242	2021-04-10 16:12:25.8138634	GTO	7	145	103.328	109	4
28141	143	2021-04-10 16:12:25.8138634	GTO	1	147	103.359	111	3
28141	15	2021-04-10 16:12:23.0962935	GP3	25	136	110.189	105	3
28141	484	2021-04-10 16:12:23.0962935	GTO	11	143	103.202	126	3
28141	469	2021-04-10 16:12:18.0490123	GP2	39	126	106.948	105	3
28141	60	2021-04-10 16:12:18.0490123	GTO	9	144	104.358	111	3
28141	702	2021-04-10 16:12:18.0490123	GTO	3	146	99.052	110	2
28141	508	2021-04-10 16:12:15.5047508	GP2	23	137	108.16	112	3
28141	198	2021-04-10 16:12:15.5047508	GP3	41	124	109.451	113	4
28141	01	2021-04-10 16:12:08.1472067	GTO	6	145	101.924	111	3
28141	987	2021-04-10 16:12:08.1472067	GTO	28	134	104.754	103	3
28141	984	2021-04-10 16:12:05.6764210	GP1	14	141	103.55	107	4
28141	525	2021-04-10 16:12:00.9732698	GP2	16	139	103.97	107	3
28141	27	2021-04-10 16:11:58.0250482	GP3	38	128	105.193	96	3
28141	87	2021-04-10 16:11:58.0250482	GP3	47	90	113.332	86	5
28141	604	2021-04-10 16:11:50.6116627	GP2	22	137	104.944	105	2
28141	40	2021-04-10 16:11:48.6551338	GTO	49	86	102.096	71	10
28141	26	2021-04-10 16:11:48.6551338	GP2	51	81	103.896	69	5
28141	231	2021-04-10 16:11:48.6551338	GP2	21	137	104.72	105	3
28141	350	2021-04-10 16:11:45.6226067	GP1	27	135	104.576	122	4
28141	348	2021-04-10 16:11:45.6226067	GP1	20	137	103.569	135	4
28141	57	2021-04-10 16:11:43.0625954	GP3	37	128	109.011	119	3
28141	605	2021-04-10 16:11:40.6128324	GP3	32	132	107.342	103	2
28141	9	2021-04-10 16:11:40.6128324	GTO	8	144	101.761	104	3
28141	983	2021-04-10 16:11:40.6128324	GTO	2	146	99.417	112	3
28141	678	2021-04-10 16:11:30.6930717	GP2	18	138	108.395	106	3
28141	178	2021-04-10 16:11:30.6930717	GP2	36	128	108.785	126	8
28141	17	2021-04-10 16:11:30.6930717	GP2	24	136	114.773	121	4
28141	1	2021-04-10 16:11:28.3341883	GTO	13	142	107.156	136	3
28141	84	2021-04-10 16:11:25.7204381	GP3	35	130	107.013	98	3
28141	981	2021-04-10 16:11:18.2265608	GTO	10	143	105.508	143	4
28141	989	2021-04-10 16:11:14.6752011	GP3	50	85	112.02	71	7
28141	110	2021-04-10 16:11:14.6752011	GP1	17	138	106.631	130	3
28141	24	2021-04-10 16:11:14.6752011	GTO	5	145	97.925	111	3
28141	85	2021-04-10 16:11:11.5752569	GP3	33	131	114.528	123	3
28141	147	2021-04-10 16:11:08.1256180	GP1	12	142	104.845	109	3
28141	601	2021-04-10 16:11:08.1256180	GP2	19	137	108.199	106	2
28141	59	2021-04-10 16:11:05.7420865	GTO	40	125	104.513	115	7
28141	511	2021-04-10 16:11:05.7420865	GTO	4	145	99.997	111	4
28141	134	2021-04-10 16:11:03.1668394	GP1	15	139	103.98	106	3
28141	982	2021-04-10 16:11:00.7480036	GTO	43	115	103.483	84	2
28141	93	2021-04-10 16:10:45.9107722	GP3	31	132	110.448	103	2
28141	143	2021-04-10 16:10:43.3763761	GTO	1	146	99.85	111	3
28141	242	2021-04-10 16:10:40.6636095	GTO	7	144	99.916	109	4
28141	20	2021-04-10 16:10:40.6636095	GP2	30	133	108.455	130	2
28141	484	2021-04-10 16:10:40.6636095	GTO	11	142	99.627	126	3
28141	702	2021-04-10 16:10:38.1380345	GTO	3	145	103.09	110	2
28141	469	2021-04-10 16:10:33.3192524	GP2	39	125	104.666	105	3
28141	60	2021-04-10 16:10:33.3192524	GTO	9	143	101.599	111	3
28141	15	2021-04-10 16:10:33.3192524	GP3	26	135	109.203	105	3
28141	01	2021-04-10 16:10:25.9363721	GTO	6	144	101.143	111	3
28141	198	2021-04-10 16:10:25.9363721	GP3	41	123	108.255	113	4
28141	66	2021-04-10 16:10:25.9363721	GP3	42	115	105.1	61	2
28141	508	2021-04-10 16:10:25.9363721	GP2	23	136	105.092	112	3
28141	984	2021-04-10 16:10:23.1578510	GP1	14	140	105.188	107	4
28141	987	2021-04-10 16:10:23.1578510	GTO	29	133	105.116	103	3
28141	525	2021-04-10 16:10:16.4906173	GP2	16	138	102.206	107	3
28141	27	2021-04-10 16:10:16.4906173	GP3	38	127	103.833	96	3
28141	40	2021-04-10 16:10:08.0375890	GTO	49	85	100.778	71	10
28141	604	2021-04-10 16:10:05.7260745	GP2	22	136	103.615	105	2
28141	87	2021-04-10 16:10:05.7260745	GP3	47	89	119.102	86	5
28141	26	2021-04-10 16:10:03.0530471	GP2	51	80	105.782	69	5
28141	231	2021-04-10 16:10:03.0530471	GP2	21	136	108.407	105	3
28141	348	2021-04-10 16:10:00.8116936	GP1	20	136	248.645	135	4
28141	350	2021-04-10 16:10:00.8116936	GP1	27	134	107.072	122	4
28141	983	2021-04-10 16:10:00.8116936	GTO	2	145	104.58	112	3
28141	9	2021-04-10 16:09:58.1158977	GTO	8	143	102.665	104	3
28141	57	2021-04-10 16:09:56.4604314	GP3	37	127	108.195	119	3
28141	605	2021-04-10 16:09:53.1180568	GP3	32	131	107.077	103	2
28141	678	2021-04-10 16:09:47.2734903	GP2	18	137	103.303	106	3
28141	1	2021-04-10 16:09:47.2734903	GTO	13	141	100.518	136	3
28141	178	2021-04-10 16:09:42.4895779	GP2	36	127	107.637	126	8
28141	84	2021-04-10 16:09:42.4895779	GP3	35	129	104.773	98	3
28141	981	2021-04-10 16:09:36.1215346	GTO	10	142	97.186	108	3
28141	17	2021-04-10 16:09:36.1215346	GP2	25	135	112.073	121	4
28141	24	2021-04-10 16:09:36.1215346	GTO	5	144	98.808	111	3
28141	110	2021-04-10 16:09:28.0958657	GP1	17	137	107.544	130	3
28141	511	2021-04-10 16:09:25.5936428	GTO	4	144	99.338	111	4
28141	147	2021-04-10 16:09:23.0483491	GP1	12	141	101.306	109	3
28141	59	2021-04-10 16:09:20.7783432	GTO	40	124	100.231	115	7
28141	601	2021-04-10 16:09:20.7783432	GP2	19	136	104.829	106	2
28141	989	2021-04-10 16:09:20.7783432	GP3	50	84	111.992	71	7
28141	134	2021-04-10 16:09:18.5914425	GP1	15	138	102.906	106	3
28141	982	2021-04-10 16:09:15.5900195	GTO	43	114	100.304	84	2
28141	85	2021-04-10 16:09:15.5900195	GP3	34	130	115.62	123	3
28141	143	2021-04-10 16:09:03.2640036	GTO	1	145	95.224	111	3
28141	242	2021-04-10 16:09:00.6947590	GTO	7	143	96.315	109	4
28141	484	2021-04-10 16:09:00.6947590	GTO	11	141	99.235	126	3
28141	702	2021-04-10 16:08:55.6043639	GTO	3	144	96.513	110	2
28141	93	2021-04-10 16:08:53.2404519	GP3	31	131	108.306	103	2
28141	60	2021-04-10 16:08:53.2404519	GTO	9	142	99.112	111	3
28141	20	2021-04-10 16:08:53.2404519	GP2	30	132	107.118	130	2
28141	469	2021-04-10 16:08:48.0319515	GP2	39	124	103.471	105	3
28141	01	2021-04-10 16:08:45.6453863	GTO	6	143	107.94	111	3
28141	15	2021-04-10 16:08:43.0603245	GP3	26	134	108.199	105	3
28141	508	2021-04-10 16:08:41.2943619	GP2	24	135	103.893	112	3
28141	66	2021-04-10 16:08:41.2943619	GP3	42	114	105.778	61	2
28141	987	2021-04-10 16:08:38.0823262	GTO	29	132	106.309	103	3
28141	984	2021-04-10 16:08:38.0823262	GP1	14	139	105.221	107	4
28141	525	2021-04-10 16:08:35.5965948	GP2	16	137	100.682	107	3
28141	198	2021-04-10 16:08:35.5965948	GP3	41	122	109.892	113	4
28141	27	2021-04-10 16:08:32.8302412	GP3	38	126	104.183	96	3
28141	40	2021-04-10 16:08:26.9259577	GTO	49	84	99.641	71	10
28141	604	2021-04-10 16:08:23.1343851	GP2	23	135	102.827	105	2
28141	26	2021-04-10 16:08:18.2617166	GP2	51	79	103.305	69	5
28141	231	2021-04-10 16:08:15.5718787	GP2	22	135	104.44	105	3
28141	983	2021-04-10 16:08:15.5718787	GTO	2	144	98.349	112	3
28141	9	2021-04-10 16:08:15.5718787	GTO	8	142	98.387	104	3
28141	350	2021-04-10 16:08:13.9907956	GP1	28	133	104.325	122	4
28141	605	2021-04-10 16:08:05.6994796	GP3	33	130	108.252	103	2
28141	57	2021-04-10 16:08:05.6994796	GP3	37	126	109.915	119	3
28141	87	2021-04-10 16:08:05.6994796	GP3	47	88	118.369	86	5
28141	1	2021-04-10 16:08:00.6786585	GTO	13	140	101.425	136	3
28141	678	2021-04-10 16:07:58.0764555	GP2	18	136	103.469	106	3
28141	24	2021-04-10 16:07:55.5551368	GTO	5	143	97.965	111	3
28141	981	2021-04-10 16:07:55.5551368	GTO	10	141	98.251	108	3
28141	84	2021-04-10 16:07:55.5551368	GP3	35	128	106.303	98	3
28141	178	2021-04-10 16:07:53.1699851	GP2	36	126	202.69	126	8
28141	511	2021-04-10 16:07:45.7879965	GTO	4	143	97.529	111	4
28141	17	2021-04-10 16:07:43.0862546	GP2	25	134	111.658	121	4
28141	147	2021-04-10 16:07:43.0862546	GP1	12	140	101.082	109	3
28141	110	2021-04-10 16:07:40.5786444	GP1	17	136	108.533	130	3
28141	59	2021-04-10 16:07:40.5786444	GTO	40	123	101.129	115	7
28141	75	2021-04-10 16:07:38.2938386	GP3	32	130	107.431	90	2
28141	982	2021-04-10 16:07:35.6092205	GTO	43	113	99.683	84	2
28141	601	2021-04-10 16:07:35.6092205	GP2	21	135	103.244	106	2
28141	134	2021-04-10 16:07:35.6092205	GP1	15	137	101.555	106	3
28141	989	2021-04-10 16:07:28.1610359	GP3	50	83	113.082	71	7
28141	143	2021-04-10 16:07:25.7634751	GTO	1	144	95.418	111	3
28141	242	2021-04-10 16:07:25.7634751	GTO	7	142	95.75	109	4
28141	57	2021-04-10 16:07:25.7634751	GP3	37	125	108.345	119	3
28141	484	2021-04-10 16:07:25.7634751	GTO	11	140	99.167	126	3
28141	85	2021-04-10 16:07:22.2220584	GP3	34	129	112.277	123	3
28141	702	2021-04-10 16:07:18.8492763	GTO	3	143	96.032	110	2
28141	60	2021-04-10 16:07:14.0773912	GTO	9	141	99.001	111	3
28141	20	2021-04-10 16:07:05.6121853	GP2	30	131	124.561	130	2
28141	93	2021-04-10 16:07:05.6121853	GP3	31	130	109.912	103	2
28141	469	2021-04-10 16:07:03.0823882	GP2	39	123	106.301	105	3
28141	41	2021-04-10 16:07:03.0823882	GP2	52	77	114.524	77	8
28141	01	2021-04-10 16:06:58.0305490	GTO	6	142	98.255	111	3
28141	15	2021-04-10 16:06:55.6426093	GP3	27	133	109.849	105	3
28141	508	2021-04-10 16:06:55.6426093	GP2	24	134	102.87	112	3
28141	66	2021-04-10 16:06:55.6426093	GP3	42	113	106.574	61	2
28141	525	2021-04-10 16:06:53.1957307	GP2	16	136	101.219	107	3
28141	984	2021-04-10 16:06:53.1957307	GP1	14	138	101.714	107	4
28141	987	2021-04-10 16:06:50.5653042	GTO	29	131	105.86	103	3
28141	40	2021-04-10 16:06:45.5903387	GTO	49	83	101.393	71	10
28141	198	2021-04-10 16:06:45.5903387	GP3	41	121	108.594	113	4
28141	27	2021-04-10 16:06:45.5903387	GP3	37	125	106.259	96	3
28141	604	2021-04-10 16:06:40.9034656	GP2	23	134	104.065	105	2
28141	983	2021-04-10 16:06:38.0562252	GTO	2	143	98.361	112	3
28141	9	2021-04-10 16:06:38.0562252	GTO	8	141	98.285	104	3
28141	26	2021-04-10 16:06:32.9904732	GP2	51	78	101.226	69	5
28141	231	2021-04-10 16:06:31.3219357	GP2	22	134	104.999	105	3
28141	350	2021-04-10 16:06:28.2455956	GP1	28	132	102.446	122	4
28141	605	2021-04-10 16:06:20.5785358	GP3	33	129	106.08	103	2
28141	24	2021-04-10 16:06:20.5785358	GTO	5	142	95.913	111	3
28141	1	2021-04-10 16:06:20.5785358	GTO	13	139	98.475	136	3
28141	678	2021-04-10 16:06:17.5964045	GP2	20	135	103.257	106	3
28141	57	2021-04-10 16:06:17.5964045	GP3	38	124	108.345	119	3
28141	981	2021-04-10 16:06:17.5964045	GTO	10	140	97.2	108	3
28141	87	2021-04-10 16:06:08.5175037	GP3	47	87	427.841	86	5
28141	84	2021-04-10 16:06:08.5175037	GP3	35	127	104.271	98	3
28141	511	2021-04-10 16:06:08.5175037	GTO	4	142	96.633	111	4
28141	51	2021-04-10 16:06:04.1304569	GP2	19	135	105.141	132	3
28141	147	2021-04-10 16:06:04.1304569	GP1	12	139	99.848	109	3
28141	59	2021-04-10 16:06:01.1968174	GTO	40	122	96.729	115	7
28141	982	2021-04-10 16:05:58.5518573	GTO	43	112	98.217	84	2
28141	134	2021-04-10 16:05:56.0556012	GP1	15	136	100.469	106	3
28141	601	2021-04-10 16:05:53.3236019	GP2	21	134	101.432	106	2
28141	348	2021-04-10 16:05:53.3236019	GP1	18	135	113.052	135	4
28141	110	2021-04-10 16:05:50.7754793	GP1	17	135	109.746	130	3
28141	143	2021-04-10 16:05:50.7754793	GTO	1	143	95.541	111	3
28141	17	2021-04-10 16:05:50.7754793	GP2	26	133	111.531	121	4
28141	242	2021-04-10 16:05:50.7754793	GTO	7	141	100.246	109	4
28141	75	2021-04-10 16:05:50.7754793	GP3	32	129	106.214	90	2
28141	702	2021-04-10 16:05:43.0655510	GTO	3	142	97.044	110	2
28141	484	2021-04-10 16:05:43.0655510	GTO	11	139	99.578	126	3
28141	989	2021-04-10 16:05:35.6503938	GP3	50	82	110.752	71	7
28141	60	2021-04-10 16:05:33.0156180	GTO	9	140	98.412	111	3
28141	85	2021-04-10 16:05:28.1908188	GP3	34	128	111.431	123	3
28141	469	2021-04-10 16:05:18.1080818	GP2	39	122	103.049	105	3
28141	01	2021-04-10 16:05:18.1080818	GTO	6	141	96.032	111	3
28141	508	2021-04-10 16:05:16.1189583	GP2	25	133	105.278	112	3
28141	93	2021-04-10 16:05:16.1189583	GP3	31	129	108.682	103	2
28141	984	2021-04-10 16:05:12.7501009	GP1	14	137	102.683	107	4
28141	525	2021-04-10 16:05:12.7501009	GP2	16	135	101.496	107	3
28141	66	2021-04-10 16:05:08.0419131	GP3	42	112	104.743	61	2
28141	41	2021-04-10 16:05:08.0419131	GP2	52	76	106.021	74	7
28141	40	2021-04-10 16:05:06.6377199	GTO	49	82	100.017	71	10
28141	15	2021-04-10 16:05:06.6377199	GP3	27	132	111.46	105	3
28141	987	2021-04-10 16:05:06.6377199	GTO	30	130	105.018	103	3
28141	983	2021-04-10 16:05:00.6349108	GTO	2	142	98.876	112	3
28141	20	2021-04-10 16:05:00.6349108	GP2	29	130	340.441	130	2
28141	198	2021-04-10 16:04:58.2323673	GP3	41	120	111.657	113	4
28141	27	2021-04-10 16:04:58.2323673	GP3	37	124	104.976	96	3
28141	9	2021-04-10 16:04:58.2323673	GTO	8	140	98.519	104	3
28141	604	2021-04-10 16:04:56.1804616	GP2	24	133	103.202	105	2
28141	26	2021-04-10 16:04:53.5973668	GP2	51	77	101.956	69	5
28141	231	2021-04-10 16:04:45.6414539	GP2	23	133	103.555	105	3
28141	350	2021-04-10 16:04:45.6414539	GP1	28	131	104.143	122	4
28141	24	2021-04-10 16:04:41.1514469	GTO	5	141	96.678	111	3
28141	1	2021-04-10 16:04:41.1514469	GTO	13	138	98.855	136	3
28141	981	2021-04-10 16:04:41.1514469	GTO	10	139	97.132	108	3
28141	511	2021-04-10 16:04:33.0416510	GTO	4	141	96.916	111	4
28141	605	2021-04-10 16:04:30.6748933	GP3	33	128	107.363	103	2
28141	678	2021-04-10 16:04:30.6748933	GP2	20	134	103.012	106	3
28141	178	2021-04-10 16:04:30.6748933	GP2	36	125	157.31	126	8
28141	57	2021-04-10 16:04:28.0603422	GP3	38	123	108.399	119	3
28141	84	2021-04-10 16:04:25.7028982	GP3	35	126	104.12	98	3
28141	59	2021-04-10 16:04:23.1266448	GTO	40	121	97.69	115	7
28141	147	2021-04-10 16:04:23.1266448	GP1	12	138	100.107	109	3
28141	51	2021-04-10 16:04:20.6529668	GP2	19	134	106.795	132	3
28141	143	2021-04-10 16:04:18.1001390	GTO	1	142	96.434	111	3
28141	982	2021-04-10 16:04:18.1001390	GTO	43	111	99.259	84	2
28141	134	2021-04-10 16:04:14.8617381	GP1	15	135	101.583	106	3
28141	242	2021-04-10 16:04:10.7960065	GTO	7	140	96.586	109	4
28141	601	2021-04-10 16:04:10.7960065	GP2	22	133	102.592	106	2
28141	702	2021-04-10 16:04:05.6825859	GTO	3	141	95.834	110	2
28141	75	2021-04-10 16:04:03.0750250	GP3	32	128	103.651	90	2
28141	484	2021-04-10 16:04:03.0750250	GTO	11	138	98.259	126	3
28141	348	2021-04-10 16:04:00.6805683	GP1	17	134	101.854	107	3
28141	110	2021-04-10 16:04:00.6805683	GP1	18	134	106.895	130	3
28141	17	2021-04-10 16:04:00.6805683	GP2	26	132	108.867	121	4
28141	60	2021-04-10 16:03:55.6361081	GTO	9	139	99.461	111	3
28141	989	2021-04-10 16:03:45.6855122	GP3	50	81	111.446	71	7
28141	01	2021-04-10 16:03:43.1345344	GTO	6	140	97.452	111	3
28141	85	2021-04-10 16:03:40.5494790	GP3	34	127	114.38	123	3
28141	525	2021-04-10 16:03:36.9873329	GP2	16	134	100.732	107	3
28141	469	2021-04-10 16:03:36.9873329	GP2	39	121	105.687	105	3
28141	508	2021-04-10 16:03:29.4837070	GP2	25	132	104.292	112	3
28141	93	2021-04-10 16:03:29.4837070	GP3	31	128	108.276	103	2
28141	984	2021-04-10 16:03:29.4837070	GP1	14	136	100.466	107	4
28141	40	2021-04-10 16:03:26.4682840	GTO	49	81	100.281	71	10
28141	41	2021-04-10 16:03:23.4838586	GP2	52	75	305.805	74	7
28141	66	2021-04-10 16:03:23.4838586	GP3	42	111	104.341	61	2
28141	987	2021-04-10 16:03:20.5776672	GTO	30	129	105.193	103	3
28141	983	2021-04-10 16:03:20.5776672	GTO	2	141	98.044	112	3
28141	9	2021-04-10 16:03:20.5776672	GTO	8	139	102.163	104	3
28141	604	2021-04-10 16:03:13.0429521	GP2	24	132	103.733	105	2
28141	15	2021-04-10 16:03:13.0429521	GP3	27	131	110.896	105	3
28141	27	2021-04-10 16:03:13.0429521	GP3	37	123	103.818	96	3
28141	26	2021-04-10 16:03:11.2533252	GP2	51	76	102.444	69	5
28141	24	2021-04-10 16:03:06.5207443	GTO	5	140	97.915	111	3
28141	198	2021-04-10 16:03:06.5207443	GP3	41	119	109.501	113	4
28141	1	2021-04-10 16:03:03.2770383	GTO	13	137	187.302	136	3
28141	350	2021-04-10 16:03:03.2770383	GP1	28	130	103.173	122	4
28141	981	2021-04-10 16:03:03.2770383	GTO	10	138	98.571	108	3
28141	231	2021-04-10 16:03:01.1889448	GP2	23	132	104.612	105	3
28141	511	2021-04-10 16:02:55.9935095	GTO	4	140	97.154	111	4
28141	678	2021-04-10 16:02:48.5036394	GP2	21	133	103.625	106	3
28141	59	2021-04-10 16:02:46.5493598	GTO	40	120	96.395	115	7
28141	605	2021-04-10 16:02:43.5287160	GP3	33	127	107.224	103	2
28141	57	2021-04-10 16:02:41.4678512	GP3	38	122	108.411	119	3
28141	143	2021-04-10 16:02:41.4678512	GTO	1	141	97.185	111	3
28141	147	2021-04-10 16:02:41.4678512	GP1	12	137	99.772	109	3
28141	84	2021-04-10 16:02:41.4678512	GP3	35	125	104.053	98	3
28141	982	2021-04-10 16:02:41.4678512	GTO	43	110	98.987	84	2
28141	134	2021-04-10 16:02:32.9943576	GP1	15	134	103.36	106	3
28141	242	2021-04-10 16:02:32.9943576	GTO	7	139	96.423	109	4
28141	51	2021-04-10 16:02:32.9943576	GP2	20	133	239.275	132	3
28141	601	2021-04-10 16:02:28.5372155	GP2	22	132	101.967	106	2
28141	702	2021-04-10 16:02:28.5372155	GTO	3	140	97.458	110	2
28141	484	2021-04-10 16:02:25.9715511	GTO	11	137	98.365	126	3
28141	75	2021-04-10 16:02:20.6709235	GP3	32	127	103.897	90	2
28141	348	2021-04-10 16:02:18.4538179	GP1	19	133	102.301	107	3
28141	60	2021-04-10 16:02:16.3345091	GTO	9	138	98.202	111	3
28141	110	2021-04-10 16:02:16.3345091	GP1	18	133	106.721	130	3
28141	17	2021-04-10 16:02:10.6116055	GP2	26	131	107.098	121	4
28141	01	2021-04-10 16:02:05.6393587	GTO	6	139	97.51	111	3
28141	178	2021-04-10 16:01:53.7382615	GP2	36	124	103.833	121	7
28141	989	2021-04-10 16:01:53.7382615	GP3	50	80	110.683	71	7
28141	525	2021-04-10 16:01:51.2945626	GP2	17	133	101.312	107	3
28141	469	2021-04-10 16:01:48.1369179	GP2	39	120	104.394	105	3
28141	984	2021-04-10 16:01:48.1369179	GP1	14	135	100.977	107	4
